"subject" "activity"
"972" 0.21170949 NA
"973" 0.21173376 NA
"974" 0.21178768 NA
"975" 0.21186668 NA
"976" 0.21197591 NA
"977" 0.21199039 NA
"978" 0.21200415 NA
"979" 0.21206857 "LAYING"
"980" 0.21208251 NA
"981" 0.21208387 NA
"982" 0.21209067 "STANDING"
"983" 0.21212821 NA
"984" 0.21220226 NA
"985" 0.21223054 "WALKING_UPSTAIRS"
"986" 0.21246936 NA
"987" 0.21248348 NA
"988" 0.21256524 "LAYING"
"989" 0.21256773 NA
"990" 0.21261503 NA
"991" 0.21263153 NA
"992" 0.21268136 NA
"993" 0.21272817 NA
"994" 0.21278703 "LAYING"
"995" 0.21284469 NA
"996" 0.21288122 NA
"997" 0.21288325 NA
"998" 0.21290676 NA
"999" 0.21295066 "STANDING"
"1000" 0.21300579 NA
"1001" 0.21308878 NA
"1002" 0.21317248 "WALKING_DOWNSTAIRS"
"1003" 0.21318282 NA
"1004" 0.21323468 "WALKING_DOWNSTAIRS"
"1005" 0.21324095 NA
"1006" 0.21327278 NA
"1007" 0.21327535 NA
"1008" 0.21332687 NA
"1009" 0.21338314 NA
"1010" 0.21349459 NA
"1011" 0.21352791 NA
"1012" 0.21368654 NA
"1013" 0.21372366 NA
"1014" 0.21373692 NA
"1015" 0.21380137 NA
"1016" 0.21382307 NA
"1017" 0.21385077 NA
"1018" 0.21406541 NA
"1019" 0.21409844 NA
"1020" 0.214114 NA
"1021" 0.21412248 NA
"1022" 0.21432315 "LAYING"
"1023" 0.2144351 NA
"1024" 0.21448125 "WALKING"
"1025" 0.21449655 NA
"1026" 0.21453672 "WALKING"
"1027" 0.21462352 "WALKING"
"1028" 0.21463291 "SITTING"
"1029" 0.2146403 NA
"1030" 0.21466362 NA
"1031" 0.21474652 NA
"1032" 0.2147671 NA
"1033" 0.21485672 "WALKING_UPSTAIRS"
"1034" 0.21488596 "STANDING"
"1035" 0.21492501 NA
"1036" 0.21495126 NA
"1037" 0.21495551 NA
"1038" 0.21506183 NA
"1039" 0.21509384 NA
"1040" 0.21512194 NA
"1041" 0.21523208 NA
"1042" 0.21524532 "WALKING"
"1043" 0.21525546 NA
"1044" 0.21530556 NA
"1045" 0.21535112 "WALKING_UPSTAIRS"
"1046" 0.21535467 NA
"1047" 0.21537091 "WALKING"
"1048" 0.21540756 NA
"1049" 0.21541604 NA
"1050" 0.21541736 NA
"1051" 0.21545983 NA
"1052" 0.21549677 "WALKING_DOWNSTAIRS"
"1053" 0.21551912 NA
"1054" 0.21561636 NA
"1055" 0.21564334 NA
"1056" 0.21578169 NA
"1057" 0.21578917 NA
"1058" 0.21588436 NA
"1059" 0.21588793 NA
"1060" 0.21591708 NA
"1061" 0.21594905 NA
"1062" 0.21597598 NA
"1063" 0.21602107 "SITTING"
"1064" 0.21607592 NA
"1065" 0.21609245 NA
"1066" 0.21612344 NA
"1067" 0.21616981 NA
"1068" 0.21617435 NA
"1069" 0.21626753 NA
"1070" 0.21633967 NA
"1071" 0.21646772 NA
"1072" 0.21649852 NA
"1073" 0.21653358 NA
"1074" 0.2165925 NA
"1075" 0.21663814 NA
"1076" 0.21665108 NA
"1077" 0.2167391 NA
"1078" 0.21678202 NA
"1079" 0.21680114 "STANDING"
"1080" 0.21680681 NA
"1081" 0.21684883 NA
"1082" 0.21685535 NA
"1083" 0.21686904 NA
"1084" 0.21690075 "WALKING_UPSTAIRS"
"1085" 0.21694825 NA
"1086" 0.21699256 NA
"1087" 0.21707201 NA
"1088" 0.21719062 "LAYING"
"1089" 0.21720576 NA
"1090" 0.21729456 NA
"1091" 0.21733063 NA
"1092" 0.21738805 "STANDING"
"1093" 0.21742437 NA
"1094" 0.21747187 NA
"1095" 0.21748354 "SITTING"
"1096" 0.21750783 NA
"1097" 0.21754613 NA
"1098" 0.21759441 NA
"1099" 0.21770611 NA
"1100" 0.21798578 NA
"1101" 0.21799162 NA
"1102" 0.21800676 "WALKING"
"1103" 0.21802432 NA
"1104" 0.21803742 "WALKING_DOWNSTAIRS"
"1105" 0.21804175 "LAYING"
"1106" 0.21823699 NA
"1107" 0.21824853 "WALKING_DOWNSTAIRS"
"1108" 0.21843518 NA
"1109" 0.21849327 NA
"1110" 0.21853887 NA
"1111" 0.21856391 "WALKING_DOWNSTAIRS"
"1112" 0.21857548 NA
"1113" 0.21862421 NA
"1114" 0.21863941 NA
"1115" 0.21866749 NA
"1116" 0.21872216 NA
"1117" 0.21875287 "WALKING_DOWNSTAIRS"
"1118" 0.21881237 "WALKING_UPSTAIRS"
"1119" 0.21882692 NA
"1120" 0.21887727 NA
"1121" 0.21889465 NA
"1122" 0.21894807 "SITTING"
"1123" 0.21899076 "SITTING"
"1124" 0.21902711 "LAYING"
"1125" 0.21905113 NA
"1126" 0.21905859 NA
"1127" 0.2191028 NA
"1128" 0.21910769 NA
"1129" 0.21912894 NA
"1130" 0.21929385 NA
"1131" 0.21932217 NA
"1132" 0.21966232 NA
"1133" 0.21975497 NA
"1134" 0.21979284 NA
"1135" 0.2198336 "WALKING_DOWNSTAIRS"
"1136" 0.21984024 NA
"1137" 0.21992077 NA
"1138" 0.22003281 NA
"1139" 0.22003494 "WALKING"
"1140" 0.22006126 NA
"1141" 0.22009312 NA
"1142" 0.22009445 "WALKING"
"1143" 0.2201303 NA
"1144" 0.22019902 NA
"1145" 0.22026139 NA
"1146" 0.22026525 NA
"1147" 0.22028647 "WALKING_DOWNSTAIRS"
"1148" 0.22036678 NA
"1149" 0.22040868 NA
"1150" 0.22043468 NA
"1151" 0.22044189 NA
"1152" 0.22051034 NA
"1153" 0.22057783 NA
"1154" 0.2206332 NA
"1155" 0.2207721 NA
"1156" 0.22079634 NA
"1157" 0.22084073 NA
"1158" 0.2209483 NA
"1159" 0.22101117 NA
"1160" 0.22104273 NA
"1161" 0.22108157 NA
"1162" 0.22110331 NA
"1163" 0.22117875 "STANDING"
"1164" 0.22120587 NA
"1165" 0.22131676 NA
"1166" 0.22138978 NA
"1167" 0.22139878 NA
"1168" 0.22140947 NA
"1169" 0.22154334 NA
"1170" 0.22159328 NA
"1171" 0.22167045 NA
"1172" 0.22169596 NA
"1173" 0.22172674 "WALKING"
"1174" 0.22173861 NA
"1175" 0.22184689 "WALKING"
"1176" 0.22200404 "SITTING"
"1177" 0.22204864 NA
"1178" 0.22209307 "WALKING_DOWNSTAIRS"
"1179" 0.22212838 NA
"1180" 0.22228655 NA
"1181" 0.22229785 "WALKING"
"1182" 0.22237184 NA
"1183" 0.22244135 NA
"1184" 0.22246611 NA
"1185" 0.22247974 "WALKING"
"1186" 0.22251789 "WALKING"
"1187" 0.22252458 NA
"1188" 0.22259283 "WALKING"
"1189" 0.22259655 NA
"1190" 0.22265494 NA
"1191" 0.22265778 NA
"1192" 0.22274976 NA
"1193" 0.22278073 NA
"1194" 0.22287231 NA
"1195" 0.22290061 NA
"1196" 0.22294492 "WALKING_UPSTAIRS"
"1197" 0.22297667 NA
"1198" 0.22323048 NA
"1199" 0.22326915 "WALKING_UPSTAIRS"
"1200" 0.22328281 NA
"1201" 0.22330018 NA
"1202" 0.22343574 NA
"1203" 0.22345536 NA
"1204" 0.22346815 NA
"1205" 0.22349818 "WALKING_DOWNSTAIRS"
"1206" 0.22350925 NA
"1207" 0.22356805 "STANDING"
"1208" 0.22364644 NA
"1209" 0.22364703 NA
"1210" 0.22365083 "WALKING_DOWNSTAIRS"
"1211" 0.22372438 "STANDING"
"1212" 0.22373009 NA
"1213" 0.22376037 NA
"1214" 0.2237772 NA
"1215" 0.22388372 NA
"1216" 0.22389893 NA
"1217" 0.22404196 NA
"1218" 0.22410364 NA
"1219" 0.22413866 NA
"1220" 0.22416727 NA
"1221" 0.22418338 NA
"1222" 0.22427255 NA
"1223" 0.22428264 NA
"1224" 0.22433029 NA
"1225" 0.22433143 "LAYING"
"1226" 0.22439081 NA
"1227" 0.22440801 NA
"1228" 0.22441054 NA
"1229" 0.22442754 "WALKING"
"1230" 0.22443776 NA
"1231" 0.22451457 NA
"1232" 0.22460194 NA
"1233" 0.22463253 NA
"1234" 0.22480068 NA
"1235" 0.22481717 NA
"1236" 0.22484511 "LAYING"
"1237" 0.22495897 NA
"1238" 0.22498578 NA
"1239" 0.2250419 NA
"1240" 0.22506213 NA
"1241" 0.22508846 NA
"1242" 0.22516764 NA
"1243" 0.22529531 "STANDING"
"1244" 0.22531232 NA
"1245" 0.22535066 NA
"1246" 0.22547825 NA
"1247" 0.22555487 NA
"1248" 0.22559084 NA
"1249" 0.22566514 NA
"1250" 0.22571228 NA
"1251" 0.22571795 "SITTING"
"1252" 0.22573134 NA
"1253" 0.22574628 NA
"1254" 0.2257789 NA
"1255" 0.22580161 NA
"1256" 0.22581388 NA
"1257" 0.2258582 NA
"1258" 0.22588598 NA
"1259" 0.22588802 "WALKING"
"1260" 0.22589521 NA
"1261" 0.22590698 NA
"1262" 0.22602156 NA
"1263" 0.2260383 NA
"1264" 0.22604134 NA
"1265" 0.22607459 NA
"1266" 0.22608776 NA
"1267" 0.22612105 NA
"1268" 0.22616075 "STANDING"
"1269" 0.22616562 NA
"1270" 0.22617709 NA
"1271" 0.22620799 "STANDING"
"1272" 0.22622757 "WALKING"
"1273" 0.22623871 NA
"1274" 0.22624129 NA
"1275" 0.22624969 NA
"1276" 0.22629584 NA
"1277" 0.22630418 NA
"1278" 0.22635593 NA
"1279" 0.22636149 NA
"1280" 0.22639968 NA
"1281" 0.22643118 NA
"1282" 0.22647463 NA
"1283" 0.22654898 NA
"1284" 0.22662672 NA
"1285" 0.22667958 "WALKING"
"1286" 0.2267335 NA
"1287" 0.22679718 NA
"1288" 0.22681184 NA
"1289" 0.22690047 NA
"1290" 0.22692043 NA
"1291" 0.22694147 NA
"1292" 0.2269563 "WALKING_DOWNSTAIRS"
"1293" 0.22696275 NA
"1294" 0.22699108 NA
"1295" 0.22702662 "LAYING"
"1296" 0.22709867 NA
"1297" 0.22715659 "WALKING_UPSTAIRS"
"1298" 0.22729781 NA
"1299" 0.2273938 NA
"1300" 0.22743293 NA
"1301" 0.22753167 NA
"1302" 0.22758199 NA
"1303" 0.2275831 NA
"1304" 0.22760263 NA
"1305" 0.22764257 NA
"1306" 0.22764518 NA
"1307" 0.22783071 NA
"1308" 0.22783383 NA
"1309" 0.22784956 NA
"1310" 0.22784967 NA
"1311" 0.22785735 NA
"1312" 0.22792024 NA
"1313" 0.22799127 NA
"1314" 0.22801284 "WALKING_DOWNSTAIRS"
"1315" 0.22803471 NA
"1316" 0.22805754 NA
"1317" 0.22808368 NA
"1318" 0.22819872 "WALKING_DOWNSTAIRS"
"1319" 0.22827325 "SITTING"
"1320" 0.22828647 "WALKING_DOWNSTAIRS"
"1321" 0.22830192 NA
"1322" 0.2283252 NA
"1323" 0.22834396 NA
"1324" 0.22835133 NA
"1325" 0.22836189 NA
"1326" 0.22839376 "WALKING_UPSTAIRS"
"1327" 0.22844689 NA
"1328" 0.22850126 NA
"1329" 0.22850493 NA
"1330" 0.22852711 "LAYING"
"1331" 0.22853332 NA
"1332" 0.22861859 NA
"1333" 0.22867274 "WALKING_UPSTAIRS"
"1334" 0.22870677 NA
"1335" 0.22877456 NA
"1336" 0.22878026 NA
"1337" 0.22878368 NA
"1338" 0.22890476 NA
"1339" 0.2290482 NA
"1340" 0.22911127 NA
"1341" 0.2291836 "LAYING"
"1342" 0.22919979 NA
"1343" 0.22933625 NA
"1344" 0.22936233 NA
"1345" 0.2294276 NA
"1346" 0.22948955 NA
"1347" 0.22950779 NA
"1348" 0.22952004 NA
"1349" 0.22966134 "WALKING"
"1350" 0.22968976 NA
"1351" 0.22969556 "WALKING"
"1352" 0.22972741 NA
"1353" 0.22975245 "STANDING"
"1354" 0.22981714 "WALKING_UPSTAIRS"
"1355" 0.22988779 NA
"1356" 0.22991815 NA
"1357" 0.2299682 NA
"1358" 0.22997155 NA
"1359" 0.22999151 NA
"1360" 0.22999415 "SITTING"
"1361" 0.23002951 "LAYING"
"1362" 0.23003885 "WALKING"
"1363" 0.23005941 "LAYING"
"1364" 0.2300716 "LAYING"
"1365" 0.2301353 NA
"1366" 0.23014857 NA
"1367" 0.23016233 NA
"1368" 0.2301819 NA
"1369" 0.230217 NA
"1370" 0.2302754 NA
"1371" 0.23027579 "STANDING"
"1372" 0.2303099 "WALKING"
"1373" 0.23033751 "WALKING"
"1374" 0.23035479 NA
"1375" 0.23041443 NA
"1376" 0.230419 NA
"1377" 0.23047214 NA
"1378" 0.23053537 NA
"1379" 0.23063284 NA
"1380" 0.23067753 NA
"1381" 0.23084416 NA
"1382" 0.23085037 NA
"1383" 0.23085229 NA
"1384" 0.23085677 NA
"1385" 0.23086081 NA
"1386" 0.23088375 "SITTING"
"1387" 0.23098736 NA
"1388" 0.23102571 NA
"1389" 0.23103896 NA
"1390" 0.2311322 NA
"1391" 0.23113982 NA
"1392" 0.23123776 NA
"1393" 0.23124563 "WALKING"
"1394" 0.23141462 NA
"1395" 0.23141944 "LAYING"
"1396" 0.23142361 "STANDING"
"1397" 0.23144933 NA
"1398" 0.23145946 "WALKING"
"1399" 0.2314723 NA
"1400" 0.23148813 NA
"1401" 0.23156992 NA
"1402" 0.23157481 "WALKING_UPSTAIRS"
"1403" 0.23159725 "WALKING_DOWNSTAIRS"
"1404" 0.2316136 NA
"1405" 0.23165288 NA
"1406" 0.23169683 NA
"1407" 0.23170297 NA
"1408" 0.23172431 NA
"1409" 0.23173287 "LAYING"
"1410" 0.2317355 NA
"1411" 0.23177399 "WALKING_DOWNSTAIRS"
"1412" 0.23179921 "WALKING"
"1413" 0.2319089 NA
"1414" 0.23194057 NA
"1415" 0.23201142 "WALKING_DOWNSTAIRS"
"1416" 0.23201231 NA
"1417" 0.23204502 "LAYING"
"1418" 0.23207052 NA
"1419" 0.23208404 NA
"1420" 0.23211799 NA
"1421" 0.23212344 NA
"1422" 0.23216465 NA
"1423" 0.23221544 NA
"1424" 0.23221825 NA
"1425" 0.23227775 NA
"1426" 0.23230773 NA
"1427" 0.23242018 "LAYING"
"1428" 0.23244693 NA
"1429" 0.23247724 "WALKING_UPSTAIRS"
"1430" 0.23249008 NA
"1431" 0.23265681 NA
"1432" 0.23285205 NA
"1433" 0.23285893 "WALKING"
"1434" 0.23289803 NA
"1435" 0.23291114 NA
"1436" 0.23294893 NA
"1437" 0.2329866 NA
"1438" 0.2330125 NA
"1439" 0.23307797 NA
"1440" 0.23317504 NA
"1441" 0.23320486 NA
"1442" 0.23322969 NA
"1443" 0.23329508 NA
"1444" 0.23331687 NA
"1445" 0.23347551 NA
"1446" 0.23349642 "SITTING"
"1447" 0.23351349 NA
"1448" 0.23361363 NA
"1449" 0.2336308 "WALKING_DOWNSTAIRS"
"1450" 0.23368903 NA
"1451" 0.23370928 NA
"1452" 0.23377011 NA
"1453" 0.23377553 NA
"1454" 0.23378301 NA
"1455" 0.23379765 NA
"1456" 0.23387284 NA
"1457" 0.23394277 NA
"1458" 0.23396049 NA
"1459" 0.23397265 NA
"1460" 0.23398475 "WALKING"
"1461" 0.23399317 NA
"1462" 0.23399777 NA
"1463" 0.23401302 NA
"1464" 0.23403677 "SITTING"
"1465" 0.23405608 "LAYING"
"1466" 0.23405819 NA
"1467" 0.23411343 NA
"1468" 0.23419084 NA
"1469" 0.23419257 NA
"1470" 0.23420277 NA
"1471" 0.23422922 NA
"1472" 0.23423544 NA
"1473" 0.23427527 "STANDING"
"1474" 0.23431136 NA
"1475" 0.23433184 NA
"1476" 0.23433414 "WALKING_DOWNSTAIRS"
"1477" 0.2344213 NA
"1478" 0.23442384 NA
"1479" 0.23442545 NA
"1480" 0.23442991 NA
"1481" 0.23447502 NA
"1482" 0.23452415 NA
"1483" 0.23452938 "STANDING"
"1484" 0.23453128 NA
"1485" 0.23454933 NA
"1486" 0.23460853 NA
"1487" 0.23461795 NA
"1488" 0.2346659 "WALKING"
"1489" 0.23479329 NA
"1490" 0.23483919 "WALKING_UPSTAIRS"
"1491" 0.23485805 NA
"1492" 0.23488534 "SITTING"
"1493" 0.23489885 NA
"1494" 0.23494583 "STANDING"
"1495" 0.23496094 NA
"1496" 0.23497015 NA
"1497" 0.23497768 NA
"1498" 0.23499004 NA
"1499" 0.23504302 NA
"1500" 0.23507093 NA
"1501" 0.23513076 NA
"1502" 0.23528441 "WALKING"
"1503" 0.23532165 NA
"1504" 0.23536355 NA
"1505" 0.23544122 NA
"1506" 0.2354505 NA
"1507" 0.23546273 NA
"1508" 0.23546979 NA
"1509" 0.23553011 NA
"1510" 0.23557884 NA
"1511" 0.23558483 NA
"1512" 0.23563221 NA
"1513" 0.23564212 NA
"1514" 0.23571343 NA
"1515" 0.23571772 NA
"1516" 0.23587587 "STANDING"
"1517" 0.23590065 NA
"1518" 0.23596411 NA
"1519" 0.23601277 "WALKING_DOWNSTAIRS"
"1520" 0.23610892 NA
"1521" 0.23619534 NA
"1522" 0.23621532 NA
"1523" 0.23624939 NA
"1524" 0.23625217 NA
"1525" 0.236286 NA
"1526" 0.23639778 NA
"1527" 0.23640025 NA
"1528" 0.23642503 NA
"1529" 0.23644039 "SITTING"
"1530" 0.23644688 NA
"1531" 0.23645585 NA
"1532" 0.23646561 "WALKING_UPSTAIRS"
"1533" 0.23647975 "SITTING"
"1534" 0.23648675 NA
"1535" 0.23652994 NA
"1536" 0.23654217 NA
"1537" 0.23655417 NA
"1538" 0.23655703 "WALKING_UPSTAIRS"
"1539" 0.2365593 NA
"1540" 0.23658595 NA
"1541" 0.23659091 NA
"1542" 0.23666298 NA
"1543" 0.23667066 NA
"1544" 0.23679688 NA
"1545" 0.23690107 NA
"1546" 0.23692811 NA
"1547" 0.23693975 NA
"1548" 0.23704061 NA
"1549" 0.23704558 NA
"1550" 0.23705749 NA
"1551" 0.23707985 NA
"1552" 0.23710306 NA
"1553" 0.23713725 NA
"1554" 0.23715407 "WALKING"
"1555" 0.23715512 NA
"1556" 0.23717016 "WALKING_DOWNSTAIRS"
"1557" 0.23723758 NA
"1558" 0.23725209 NA
"1559" 0.23725447 "LAYING"
"1560" 0.23725675 NA
"1561" 0.23730523 NA
"1562" 0.23731517 NA
"1563" 0.23739187 NA
"1564" 0.23740222 NA
"1565" 0.2374203 "WALKING_DOWNSTAIRS"
"1566" 0.23748279 "WALKING_UPSTAIRS"
"1567" 0.23751176 NA
"1568" 0.23758535 NA
"1569" 0.23759383 NA
"1570" 0.23759828 NA
"1571" 0.23761671 NA
"1572" 0.23762856 NA
"1573" 0.23763448 NA
"1574" 0.23763972 NA
"1575" 0.23767558 NA
"1576" 0.23774151 NA
"1577" 0.23786802 "STANDING"
"1578" 0.23796648 NA
"1579" 0.2380144 "LAYING"
"1580" 0.23813803 NA
"1581" 0.23814427 NA
"1582" 0.23814735 NA
"1583" 0.23816469 NA
"1584" 0.23820197 "WALKING_UPSTAIRS"
"1585" 0.23821348 NA
"1586" 0.23824168 NA
"1587" 0.23826529 NA
"1588" 0.23826921 "WALKING"
"1589" 0.23832071 NA
"1590" 0.23832745 NA
"1591" 0.23833689 NA
"1592" 0.23836946 NA
"1593" 0.23838078 NA
"1594" 0.23840292 "LAYING"
"1595" 0.23841102 "WALKING"
"1596" 0.23848306 NA
"1597" 0.23857264 NA
"1598" 0.23864352 "SITTING"
"1599" 0.23870098 NA
"1600" 0.23874885 NA
"1601" 0.23877291 NA
"1602" 0.23877349 NA
"1603" 0.2388299 NA
"1604" 0.2388571 "WALKING_UPSTAIRS"
"1605" 0.23887121 "WALKING"
"1606" 0.23889834 NA
"1607" 0.23892357 NA
"1608" 0.23896415 NA
"1609" 0.23896616 NA
"1610" 0.23899183 "SITTING"
"1611" 0.23920811 NA
"1612" 0.23920974 NA
"1613" 0.23922113 "SITTING"
"1614" 0.23922349 NA
"1615" 0.23924751 NA
"1616" 0.23925056 NA
"1617" 0.2393236 NA
"1618" 0.2393965 NA
"1619" 0.23948442 "WALKING"
"1620" 0.23965834 "WALKING_DOWNSTAIRS"
"1621" 0.23966121 NA
"1622" 0.23968367 NA
"1623" 0.23968895 NA
"1624" 0.23974612 NA
"1625" 0.23975482 "STANDING"
"1626" 0.23978787 NA
"1627" 0.23980556 NA
"1628" 0.23981797 "WALKING_UPSTAIRS"
"1629" 0.23982421 "WALKING_DOWNSTAIRS"
"1630" 0.23986358 NA
"1631" 0.23986556 NA
"1632" 0.23987413 NA
"1633" 0.23989663 NA
"1634" 0.23995369 NA
"1635" 0.23995784 NA
"1636" 0.23995826 "WALKING"
"1637" 0.23999177 NA
"1638" 0.24002891 NA
"1639" 0.24003888 "WALKING"
"1640" 0.24005401 "WALKING_DOWNSTAIRS"
"1641" 0.24016527 "WALKING_UPSTAIRS"
"1642" 0.24017201 NA
"1643" 0.24019757 NA
"1644" 0.24019883 NA
"1645" 0.24023817 NA
"1646" 0.24031625 NA
"1647" 0.24035356 "WALKING_DOWNSTAIRS"
"1648" 0.24040235 NA
"1649" 0.24042087 "WALKING_UPSTAIRS"
"1650" 0.24042702 NA
"1651" 0.24042897 NA
"1652" 0.24045018 NA
"1653" 0.24048014 NA
"1654" 0.24049277 NA
"1655" 0.24050929 "STANDING"
"1656" 0.24051687 NA
"1657" 0.240533 NA
"1658" 0.24053568 NA
"1659" 0.24054325 NA
"1660" 0.24055274 NA
"1661" 0.24060537 NA
"1662" 0.24066899 "SITTING"
"1663" 0.24069416 NA
"1664" 0.24074263 "LAYING"
"1665" 0.24075146 NA
"1666" 0.24075493 "WALKING_DOWNSTAIRS"
"1667" 0.2408087 "WALKING"
"1668" 0.24083536 NA
"1669" 0.24087944 NA
"1670" 0.24088216 "STANDING"
"1671" 0.24088418 NA
"1672" 0.2409014 NA
"1673" 0.24091421 NA
"1674" 0.2409267 NA
"1675" 0.24092798 NA
"1676" 0.24092822 NA
"1677" 0.24093541 NA
"1678" 0.24095974 NA
"1679" 0.24097672 NA
"1680" 0.24100949 NA
"1681" 0.24101818 NA
"1682" 0.24102529 NA
"1683" 0.24104873 NA
"1684" 0.2410969 NA
"1685" 0.24111291 "STANDING"
"1686" 0.24123973 NA
"1687" 0.24124255 NA
"1688" 0.24129243 NA
"1689" 0.24130118 NA
"1690" 0.24134177 NA
"1691" 0.24135421 NA
"1692" 0.2413646 NA
"1693" 0.24139679 NA
"1694" 0.24147544 "WALKING_DOWNSTAIRS"
"1695" 0.24148213 "SITTING"
"1696" 0.24149117 NA
"1697" 0.24156215 NA
"1698" 0.24156296 NA
"1699" 0.24158865 NA
"1700" 0.2416543 NA
"1701" 0.24174825 NA
"1702" 0.24175959 NA
"1703" 0.24177764 NA
"1704" 0.24180418 NA
"1705" 0.24183104 NA
"1706" 0.24194686 NA
"1707" 0.24197898 NA
"1708" 0.24198018 NA
"1709" 0.24198459 NA
"1710" 0.24199202 NA
"1711" 0.24200036 "WALKING_UPSTAIRS"
"1712" 0.24200493 NA
"1713" 0.24203628 NA
"1714" 0.24206269 "STANDING"
"1715" 0.24211245 NA
"1716" 0.2422799 NA
"1717" 0.24229811 NA
"1718" 0.24238965 NA
"1719" 0.24239151 NA
"1720" 0.24242328 NA
"1721" 0.2424333 NA
"1722" 0.24243933 NA
"1723" 0.24244829 NA
"1724" 0.24249497 NA
"1725" 0.24251136 NA
"1726" 0.24252096 NA
"1727" 0.24254434 NA
"1728" 0.24264884 NA
"1729" 0.24265357 "STANDING"
"1730" 0.24274255 "WALKING_UPSTAIRS"
"1731" 0.24275744 "STANDING"
"1732" 0.24276957 NA
"1733" 0.24277673 NA
"1734" 0.24278858 "STANDING"
"1735" 0.24282283 NA
"1736" 0.24286948 NA
"1737" 0.24290236 NA
"1738" 0.24293233 NA
"1739" 0.24294921 NA
"1740" 0.24296684 NA
"1741" 0.24299312 NA
"1742" 0.24299944 NA
"1743" 0.24300774 NA
"1744" 0.24312286 NA
"1745" 0.24313101 NA
"1746" 0.24313596 NA
"1747" 0.24313718 NA
"1748" 0.24318306 NA
"1749" 0.2431914 NA
"1750" 0.2432451 NA
"1751" 0.24324804 NA
"1752" 0.24327513 NA
"1753" 0.24332452 NA
"1754" 0.24335703 NA
"1755" 0.24336937 NA
"1756" 0.24339753 "WALKING_DOWNSTAIRS"
"1757" 0.24346465 NA
"1758" 0.24352068 NA
"1759" 0.24352431 NA
"1760" 0.24352745 NA
"1761" 0.24362795 "SITTING"
"1762" 0.2436705 NA
"1763" 0.24377312 NA
"1764" 0.24377865 NA
"1765" 0.24379271 NA
"1766" 0.24381826 NA
"1767" 0.24387 "WALKING_UPSTAIRS"
"1768" 0.24388722 NA
"1769" 0.24389788 "WALKING"
"1770" 0.2439016 "LAYING"
"1771" 0.24393099 "WALKING_UPSTAIRS"
"1772" 0.24395723 NA
"1773" 0.24398268 NA
"1774" 0.24401838 NA
"1775" 0.24402748 "WALKING_UPSTAIRS"
"1776" 0.24404031 "WALKING"
"1777" 0.24404526 NA
"1778" 0.24406017 NA
"1779" 0.24412089 NA
"1780" 0.24413345 NA
"1781" 0.24414894 NA
"1782" 0.24415833 NA
"1783" 0.24416071 NA
"1784" 0.24420841 NA
"1785" 0.24421303 "LAYING"
"1786" 0.2442637 NA
"1787" 0.24428227 NA
"1788" 0.24428397 NA
"1789" 0.24429634 "WALKING_DOWNSTAIRS"
"1790" 0.24433569 NA
"1791" 0.24438927 NA
"1792" 0.24439798 NA
"1793" 0.24443196 NA
"1794" 0.24443861 NA
"1795" 0.24445261 NA
"1796" 0.24446779 NA
"1797" 0.2444938 NA
"1798" 0.24453075 NA
"1799" 0.24454307 NA
"1800" 0.24471428 NA
"1801" 0.2447147 NA
"1802" 0.24474462 NA
"1803" 0.24482915 NA
"1804" 0.24486664 "STANDING"
"1805" 0.24488508 NA
"1806" 0.24491429 NA
"1807" 0.24492368 NA
"1808" 0.24499297 "LAYING"
"1809" 0.24501185 NA
"1810" 0.24501799 NA
"1811" 0.24507655 NA
"1812" 0.24512346 NA
"1813" 0.24512534 NA
"1814" 0.24514236 "WALKING_UPSTAIRS"
"1815" 0.2451701 NA
"1816" 0.24520726 NA
"1817" 0.24527246 NA
"1818" 0.24528046 NA
"1819" 0.245335 NA
"1820" 0.24534993 NA
"1821" 0.24542725 NA
"1822" 0.24544629 NA
"1823" 0.24546849 "WALKING_DOWNSTAIRS"
"1824" 0.24549801 NA
"1825" 0.24551674 NA
"1826" 0.24555988 NA
"1827" 0.24556653 NA
"1828" 0.24560818 NA
"1829" 0.24561208 NA
"1830" 0.24563594 NA
"1831" 0.24565622 NA
"1832" 0.24579631 NA
"1833" 0.24586555 NA
"1834" 0.24586726 NA
"1835" 0.24590782 NA
"1836" 0.24591987 NA
"1837" 0.24592767 "WALKING_DOWNSTAIRS"
"1838" 0.24593303 NA
"1839" 0.24596624 NA
"1840" 0.24597439 "STANDING"
"1841" 0.24598337 NA
"1842" 0.2460738 NA
"1843" 0.24608919 "WALKING"
"1844" 0.24617203 "LAYING"
"1845" 0.24621295 NA
"1846" 0.24623571 NA
"1847" 0.24625486 NA
"1848" 0.24626057 NA
"1849" 0.24628836 NA
"1850" 0.24629052 NA
"1851" 0.24629555 "STANDING"
"1852" 0.24633625 NA
"1853" 0.2463728 NA
"1854" 0.24642972 "STANDING"
"1855" 0.24644444 NA
"1856" 0.24647895 NA
"1857" 0.24650231 NA
"1858" 0.24653494 "LAYING"
"1859" 0.24653815 NA
"1860" 0.24656605 NA
"1861" 0.24664526 NA
"1862" 0.24669747 NA
"1863" 0.2467163 NA
"1864" 0.24672607 NA
"1865" 0.24674815 NA
"1866" 0.24679222 NA
"1867" 0.2467954 "STANDING"
"1868" 0.24680779 NA
"1869" 0.24683386 NA
"1870" 0.24683451 "WALKING_UPSTAIRS"
"1871" 0.24687403 NA
"1872" 0.24694235 NA
"1873" 0.2469769 NA
"1874" 0.24701788 "LAYING"
